"","X","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","MSW05_Binomial","X1.1_ActivityCycle","X5.1_AdultBodyMass_g","X8.1_AdultForearmLen_mm","X13.1_AdultHeadBodyLen_mm","X2.1_AgeatEyeOpening_d","X3.1_AgeatFirstBirth_d","X18.1_BasalMetRate_mLO2hr","X5.2_BasalMetRateMass_g","X6.1_DietBreadth","X7.1_DispersalAge_d","X9.1_GestationLen_d","X12.1_HabitatBreadth","X22.1_HomeRange_km2","X22.2_HomeRange_Indiv_km2","X14.1_InterbirthInterval_d","X15.1_LitterSize","X16.1_LittersPerYear","X17.1_MaxLongevity_m","X5.3_NeonateBodyMass_g","X13.2_NeonateHeadBodyLen_mm","X21.1_PopulationDensity_n.km2","X10.1_PopulationGrpSize","X23.1_SexualMaturityAge_d","X10.2_SocialGrpSize","X24.1_TeatNumber","X12.2_Terrestriality","X6.2_TrophicLevel","X25.1_WeaningAge_d","X5.4_WeaningBodyMass_g","X13.3_WeaningHeadBodyLen_mm","References","X5.5_AdultBodyMass_g_EXT","X16.2_LittersPerYear_EXT","X5.6_NeonateBodyMass_g_EXT","X5.7_WeaningBodyMass_g_EXT","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm"
"3425",3425,"Rodentia","Cricetidae","Peromyscus","furvus","Peromyscus furvus",1,32.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151;2655",-999,-999,-999,-999,22500.45,21.54,17.95,19.75,-96.5,-99.31,-97.9,22,97.63,37,0.08,102.43,199.12,1103.8,1441.55
"3426",3426,"Rodentia","Cricetidae","Peromyscus","gossypinus","Peromyscus gossypinus",1,27.68,-999,98.51,13.5,-999,36.98,21.5,1,-999,23,2,0.00396074,0.004990858,-999,3.7,4,15.5,2.19,-999,513.28,-999,49.58,-999,-999,2,3,22.33,-999,-999,"730;786;1188;1297;1417;1756;1822;1849;1916;1918;2151;2166;2591;2655;2727;3063",-999,-999,-999,-999,1151301.69,37.78,24.94,31.36,-75.71,-96.61,-86.16,0,54.3,5,0.06,103.39,180.86,1009.15,1129.87
"3427",3427,"Rodentia","Cricetidae","Peromyscus","grandis","Peromyscus grandis",1,71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151;2655",-999,-999,-999,-999,5437.62,15.68,15,15.34,-89.27,-90.4,-89.84,30,60.01,30,0.19,132.32,228.78,1491.38,1638.58
"3428",3428,"Rodentia","Cricetidae","Peromyscus","gratus","Peromyscus gratus",1,27.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2655",-999,-999,-999,-999,600842.22,34.71,17.04,25.87,-96.7,-109.19,-102.94,0,71.1,1,0.09,53.97,158.49,708.83,1314.71
"3429",3429,"Rodentia","Cricetidae","Peromyscus","guardia","Peromyscus guardia",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,937.72,29.58,29,29.29,-113.12,-113.6,-113.36,6,6,6,0.2,11,185,-999,-999
"3430",3430,"Rodentia","Cricetidae","Peromyscus","guatemalensis","Peromyscus guatemalensis",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151;2655",-999,-999,-999,-999,19099.86,15.95,14.61,15.28,-90.77,-93.02,-91.9,22,145.94,22,0.11,134.11,201.03,1410.81,1739.49
"3431",3431,"Rodentia","Cricetidae","Peromyscus","gymnotis","Peromyscus gymnotis",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2655",-999,-999,-999,-999,40365.9,15.76,11.1,13.43,-85.63,-93.48,-89.55,22,144.86,27,0.11,152.62,238.62,1148.38,1748.31
"3432",3432,"Rodentia","Cricetidae","Peromyscus","hooperi","Peromyscus hooperi",1,35.99,-999,-999,-999,-999,-999,-999,-999,-999,33.5,-999,-999,-999,-999,3.09,-999,-999,2.62,-999,-999,-999,78.23,-999,-999,-999,-999,22.67,10.07,-999,"1297;2151;2655",-999,-999,-999,-999,19897.04,28.35,24.7,26.53,-101.11,-102.98,-102.05,0,11.13,0,0.06,17.54,180.39,449.42,957.32
"3433",3433,"Rodentia","Cricetidae","Peromyscus","hylocetes","Peromyscus hylocetes",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"3434",3434,"Rodentia","Cricetidae","Peromyscus","interparietalis","Peromyscus interparietalis",1,-999,-999,-999,11.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,31.9,2.39,-999,-999,2.73,-999,-999,-999,-999,-999,-999,-999,-999,18.43,-999,-999,"447;1297;2151",-999,3.78,-999,-999,40.64,28.74,28.58,28.66,-112.75,-112.98,-112.87,24,24,24,0.2,-999,-999,-999,-999
"3435",3435,"Rodentia","Cricetidae","Peromyscus","keeni","Peromyscus keeni",1,28.25,-999,93.49,-999,-999,46.69,28.3,-999,-999,-999,-999,0.003267089,0.002818206,-999,5.99,2,-999,-999,-999,1021.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,"51;1241;1297;1822;2151;2655",-999,-999,-999,-999,174924.33,58.28,45.65,51.97,-120.24,-136.43,-128.33,0,36.77,0,0.09,115.59,43.06,417.38,556.89
"3436",3436,"Rodentia","Cricetidae","Peromyscus","leucopus","Peromyscus leucopus",1,18.07,-999,94.41,13,106.45,33.91,21.4,6,39.2,23.17,3,0.000886749,0.000938873,26.6,4.27,4.5,38,1.8,-999,1444.64,2.8,45.15,-999,4,2,2,21.49,8.94,-999,"226;372;377;458;493;635;693;730;781;786;835;837;959;979;1116;1163;1166;1209;1211;1247;1297;1345;1471;1573;1594;1722;1755;1759;1822;18491942;2004;2021;2151;2154;2155;2201;2406;2477;2539;2569;2655;2701;2727;28252826;3066;3067;3094",-999,-999,-999,-999,5841433.18,51.13,15.86,33.49,-62.31,-112.76,-87.53,0,43.92,0,0.05,64.42,130.26,697.87,956.87
"3437",3437,"Rodentia","Cricetidae","Peromyscus","levipes","Peromyscus levipes",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"3452",3452,"Rodentia","Cricetidae","Peromyscus","madrensis","Peromyscus madrensis",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151",-999,-999,-999,-999,417.37,21.81,21.25,21.53,-106.2,-106.69,-106.45,7,7,7,0,-999,-999,-999,-999
"3453",3453,"Rodentia","Cricetidae","Peromyscus","maniculatus","Peromyscus maniculatus",1,19.98,-999,95.75,15.19,86.72,36.46,19.2,4,-999,26.68,2,0.002028926,0.002581781,27.14,4.76,2.6,-999,1.73,-999,661.87,2.8,48.05,-999,-999,2,2,22.49,8.8,-999,"51;75;364;377;433;434;479;493;543;635;642;693;730;786;787;788;808;834;835;837;1027;1116;1212;1215;1297;1444;1573;1577;1578;15941597;1632;1795;1805;1811;1822;1849;1943;2022;2023;2101;2102;2134;2151;22752406;2473;2477;2496;2524;2655;2701;2772;2775;2823;2824;2888;2943;2978;3066;3067",-999,-999,-999,-999,13001064.75,65.64,16.2,40.92,-55.61,-139.68,-97.65,0,24.92,0,0.05,51.3,61.72,486.99,718.81
"3454",3454,"Rodentia","Cricetidae","Peromyscus","mayensis","Peromyscus mayensis",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,153.21,15.79,15.66,15.73,-91.38,-91.51,-91.44,60,77,60,0.15,81.5,192.5,1471,1649
"3455",3455,"Rodentia","Cricetidae","Peromyscus","megalops","Peromyscus megalops",1,66.2,-999,-999,22.8,-999,90.69,66.2,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,3.89,-999,-999,-999,54.19,-999,-999,-999,-999,21.99,-999,-999,"1297;1755;1822;2151;2655",-999,-999,-999,-999,43655.36,17.96,15.94,16.95,-94.57,-99.89,-97.23,9,42.21,12,0.05,100.12,192.06,918.6,1633.28
"3456",3456,"Rodentia","Cricetidae","Peromyscus","mekisturus","Peromyscus mekisturus",1,59.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2655",-999,-999,-999,-999,7871.4,19.41,18.25,18.83,-96.92,-97.63,-97.27,32,112.28,32,0.07,130.21,165.79,1035.51,1370.07
"3457",3457,"Rodentia","Cricetidae","Peromyscus","melanocarpus","Peromyscus melanocarpus",1,58.9,-999,125.12,21.9,-999,-999,-999,-999,-999,30.39,-999,-999,-999,33.55,2.23,-999,-999,4.5,-999,-999,-999,91.44,-999,4,-999,-999,25.8,-999,-999,"1297;2151;2441;2443;2655",-999,3.68,-999,-999,8317.42,18.02,16.75,17.38,-95.9,-96.72,-96.31,12,45.3,12,0.02,107.51,198.03,1056.63,1584.93
"3458",3458,"Rodentia","Cricetidae","Peromyscus","melanophrys","Peromyscus melanophrys",1,40,-999,-999,-999,-999,-999,-999,-999,-999,24.7,-999,-999,-999,-999,2.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,-999,-999,"835;1297;2151;2655",-999,-999,-999,-999,515026.28,25.89,15.57,20.73,-91.92,-105.2,-98.56,2,90.91,4,0.06,68.14,177.97,789.35,1348.9
"3459",3459,"Rodentia","Cricetidae","Peromyscus","melanotis","Peromyscus melanotis",1,39.59,-999,-999,-999,-999,-999,-999,-999,-999,25.01,-999,0.000513365,0.000442831,26.57,3.69,7.5,-999,1.66,-999,2045.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,"730;925;926;1297;2151;2655",-999,-999,-999,-999,495038.61,30.18,18.54,24.36,-96.81,-108.83,-102.82,2,88.8,3,0.09,53,162.13,731.01,1289.62
"3460",3460,"Rodentia","Cricetidae","Peromyscus","melanurus","Peromyscus melanurus",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151;2655",-999,-999,-999,-999,5191.19,16.44,15.7,16.07,-96.22,-97.49,-96.85,20,28.83,20,0.02,73.19,187.47,948,2032.33
"3461",3461,"Rodentia","Cricetidae","Peromyscus","merriami","Peromyscus merriami",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151;2655",-999,-999,-999,-999,198360.36,33.38,23.55,28.46,-106.18,-113.78,-109.98,0,27.68,1,0.12,26.37,210.4,505.08,1224.99
"3462",3462,"Rodentia","Cricetidae","Peromyscus","mexicanus","Peromyscus mexicanus",1,42.58,-999,124.92,17.25,-999,-999,-999,2,-999,30.19,1,-999,-999,33.3,2.56,7.4,-999,4.34,-999,-999,-999,53.04,-999,-999,1,1,31.22,-999,-999,"905;1297;1312;2151;2441;2655",-999,-999,-999,-999,424193.41,22.71,9.2,15.95,-83.35,-100.15,-91.75,6,77.22,13.5,0.1,134.83,221.64,1197.05,1611.46
"3463",3463,"Rodentia","Cricetidae","Peromyscus","nasutus","Peromyscus nasutus",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,610450.25,41.15,25.65,33.4,-100.31,-111.14,-105.73,0,13.83,0,0.13,26.1,135.54,425.31,1078.41
"3464",3464,"Rodentia","Cricetidae","Peromyscus","ochraventer","Peromyscus ochraventer",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2151;2655",-999,-999,-999,-999,12708.86,23.45,21.98,22.72,-98.77,-100.03,-99.4,9,21.52,9,0.09,52.69,217.38,856.42,1500.86
"3465",3465,"Rodentia","Cricetidae","Peromyscus","pectoralis","Peromyscus pectoralis",1,38.99,-999,-999,-999,-999,-999,-999,1,-999,23,2,0.002436912,0.002048882,-999,3.88,1,-999,-999,-999,-999,-999,-999,-999,-999,2,1,-999,-999,-999,"1297;2074;2151;2561;2655",-999,-999,-999,-999,835343.34,34.2,19.68,26.94,-96.94,-106.26,-101.6,0,36.36,0,0.07,40.94,184.27,610.96,1194.05
"3466",3466,"Rodentia","Cricetidae","Peromyscus","pembertoni","Peromyscus pembertoni",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"3467",3467,"Rodentia","Cricetidae","Peromyscus","perfulvus","Peromyscus perfulvus",1,40,-999,-999,-999,-999,-999,-999,-999,-999,43.24,2,-999,-999,-999,2.79,-999,-999,2.73,-999,840.23,-999,-999,-999,-999,2,-999,24.85,-999,-999,"568;730;1297;2151;2655",-999,-999,-999,-999,66891.6,21.04,17.9,19.47,-99.77,-105.7,-102.73,7,42.63,9,0.08,91.14,217.75,869.56,1573.06
"3468",3468,"Rodentia","Cricetidae","Peromyscus","polionotus","Peromyscus polionotus",1,14.27,-999,-999,13.85,-999,21.48,12,-999,-999,23.8,-999,0.003254633,0.002987644,24.25,3.59,2,-999,1.54,-999,889,-999,29.98,-999,-999,-999,-999,24.24,5.93,-999,"378;527;635;730;737;786;835;1116;1297;1559;1755;1822;2151;2397;2477;2655;2785;3024",-999,-999,-999,-999,377395.17,35.35,25.74,30.55,-79.84,-88.65,-84.25,3,63.85,7,0.07,105.85,185.47,1050.9,1142.23
"3469",3469,"Rodentia","Cricetidae","Peromyscus","polius","Peromyscus polius",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2655",-999,-999,-999,-999,34323.83,30.56,28.29,29.43,-106.18,-108.9,-107.54,1,13.12,2,0.21,29.42,135.62,445.17,1249.94
"3470",3470,"Rodentia","Cricetidae","Peromyscus","pseudocrinitus","Peromyscus pseudocrinitus",1,-999,-999,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"62;2151",18.76,-999,-999,-999,9.15,26.12,26.08,26.1,-111.25,-111.29,-111.27,4,4,4,0,-999,-999,-999,-999
"3471",3471,"Rodentia","Cricetidae","Peromyscus","sagax","Peromyscus sagax",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"3472",3472,"Rodentia","Cricetidae","Peromyscus","sejugis","Peromyscus sejugis",1,21.5,-999,98.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"65;2151",-999,-999,-999,-999,13.64,25.31,25.2,25.26,-110.69,-110.74,-110.71,7,7,7,0,-999,-999,-999,-999
"3473",3473,"Rodentia","Cricetidae","Peromyscus","simulus","Peromyscus simulus",1,40,-999,99.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2460;2655",-999,-999,-999,-999,17160.55,24.01,20.75,22.38,-104.8,-106.81,-105.8,6,44.92,6,0.07,67.39,228,848.39,1542.82
"3474",3474,"Rodentia","Cricetidae","Peromyscus","slevini","Peromyscus slevini",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,27.84,25.69,25.59,25.64,-110.79,-110.83,-110.81,4,4,4,0,-999,-999,-999,-999
"3475",3475,"Rodentia","Cricetidae","Peromyscus","spicilegus","Peromyscus spicilegus",1,35.99,-999,102.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2459;2655",-999,-999,-999,-999,126047.27,27.42,18.8,23.11,-102.51,-108.83,-105.67,2,36.03,4,0.08,61.33,173.99,800.81,1451.5
"3476",3476,"Rodentia","Cricetidae","Peromyscus","stephani","Peromyscus stephani",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151",-999,-999,-999,-999,41.35,28.73,28.66,28.7,-112.53,-112.6,-112.57,24,24,24,0.2,-999,-999,-999,-999
"3477",3477,"Rodentia","Cricetidae","Peromyscus","stirtoni","Peromyscus stirtoni",1,29.19,-999,101.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;1518;2151;2655",-999,-999,-999,-999,26436.82,14.91,12.29,13.6,-85.76,-90.06,-87.91,45,119.07,46,0.12,115.6,215.45,1109.16,1641.63
"3478",3478,"Rodentia","Cricetidae","Peromyscus","truei","Peromyscus truei",1,27,-999,-999,18.5,-999,44.05,33,2,-999,32.37,-999,0.009130385,0.008419474,40,3.49,3,-999,2.31,-999,1419.62,-999,42.46,-999,-999,-999,2,32.28,-999,-999,"730;808;925;1297;1358;1573;1822;1849;1943;2151;2425;2426;2655",-999,-999,-999,-999,2131499.23,46.67,16.87,31.77,-94.59,-124.43,-109.51,0,39.44,0,0.09,36.64,117.42,474.31,1062.36
"3479",3479,"Rodentia","Cricetidae","Peromyscus","winkelmanni","Peromyscus winkelmanni",1,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2151;2655",-999,-999,-999,-999,2463.17,18.86,18.36,18.61,-102.67,-103.21,-102.94,8,16,8,0.1,104.5,214.27,871.97,1528.97
"3480",3480,"Rodentia","Cricetidae","Peromyscus","yucatanicus","Peromyscus yucatanicus",1,27.13,-999,100.69,17.48,-999,-999,-999,-999,-999,30.8,-999,-999,-999,27.5,3,-999,-999,2.5,-999,-999,-999,49.35,-999,-999,-999,-999,-999,13.1,-999,"1297;1721;1750;2151;2655;3118",-999,4.07,-999,-999,130695.7,21.6,17.86,19.73,-86.73,-91.78,-89.25,3,24.61,4,0.23,94.84,254.62,1232.91,1562.54
"3481",3481,"Rodentia","Cricetidae","Peromyscus","zarhynchus","Peromyscus zarhynchus",1,40,-999,140,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;1925;2151;2655",-999,-999,-999,-999,4752.79,17.38,16.64,17.01,-92.22,-93.08,-92.65,47,83.03,47,0.06,88.14,207.3,1343.59,1569.83
"3488",3488,"Rodentia","Sciuridae","Petaurillus","emiliae","Petaurillus emiliae",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,683.58,3.8,3.53,3.66,114.91,114.65,114.78,3,3,3,0.5,278,227,1743,1743
"3489",3489,"Rodentia","Sciuridae","Petaurillus","hosei","Petaurillus hosei",1,-999,-999,78.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2152",15.42,-999,-999,-999,95230.53,7.03,3.25,5.14,118.16,113.59,115.87,2,39.21,3,0.25,279.2,235.69,1747.87,1801.14
"3490",3490,"Rodentia","Sciuridae","Petaurillus","kinlochii","Petaurillus kinlochii",-999,30.93,-999,88.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1971;2655;2844",-999,-999,-999,-999,8094.4,3.86,2.59,3.22,101.96,100.8,101.38,42,313.19,42,0.15,183,255,1610.81,1864.44
"3491",3491,"Rodentia","Sciuridae","Petaurista","alborufus","Petaurista alborufus",-999,1501.95,-999,410,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2844",-999,-999,-999,-999,1222600.38,34.69,21.45,28.07,122,97.94,109.97,9,218.29,36,0.06,106.18,134.11,943.73,1055.93
"3492",3492,"Rodentia","Sciuridae","Petaurista","elegans","Petaurista elegans",1,1040,-999,398.02,-999,-999,-999,-999,5,-999,-999,1,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,-999,-999,-999,"1297;1971;2152;2655;2844",-999,-999,-999,-999,1683514.8,31.4,-8.78,11.31,117.15,79.38,98.27,1,141.13,3,0.09,182.18,185.94,1242.52,1484.43
"3493",3493,"Rodentia","Sciuridae","Petaurista","leucogenys","Petaurista leucogenys",-999,-999,-999,-999,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,"1297;1560",-999,-999,-999,-999,1177965.36,41.54,23.34,32.44,142.07,96.89,119.48,0,177.45,2,0.05,111,65.47,710.13,917.18
"3494",3494,"Rodentia","Sciuridae","Petaurista","magnificus","Petaurista magnificus",-999,1475.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,49308.69,28.44,26.92,27.68,90.02,86.41,88.22,3,108.22,4,0.09,203.15,27.43,926.96,1153.02
"3495",3495,"Rodentia","Sciuridae","Petaurista","nobilis","Petaurista nobilis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,30022.25,27.88,26.81,27.34,90.57,85.53,88.05,19,169.66,25,0.07,181.56,119.27,971.5,1208.04
"3496",3496,"Rodentia","Sciuridae","Petaurista","petaurista","Petaurista petaurista",1,1533.84,-999,411.99,-999,-999,-999,-999,5,-999,45,1,-999,-999,-999,1,-999,192,56.29,-999,-999,-999,-999,-999,-999,2,2,68.43,-999,-999,"543;1297;1764;1971;2152;2655;2844",-999,-999,-999,-999,3024585.74,36.15,-8.78,13.68,119.26,70.23,94.75,0,122.75,3,0.11,182.05,202.74,1292.14,1527.32
"3497",3497,"Rodentia","Sciuridae","Petaurista","philippensis","Petaurista philippensis",-999,1675.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2655",-999,-999,-999,-999,3127906.69,29.3,5.91,17.6,122,72.85,97.42,1,190,7,0.08,140.21,203.21,1075.61,1396.31
"3498",3498,"Rodentia","Sciuridae","Petaurista","xanthotis","Petaurista xanthotis",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"-999",-999,-999,-999,-999,1473590.1,35.95,21.3,28.63,112.17,95.69,103.93,1,173.38,6,0.06,108.41,116.78,906.89,1036.95
"3506",3506,"Rodentia","Sciuridae","Petinomys","crinitus","Petinomys crinitus",1,-999,-999,248.99,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,2,-999,-999,-999,"511;2152",432.14,-999,-999,-999,1254.65,6.74,6.4,6.57,122.32,121.79,122.05,159,219.22,159,0.24,-999,-999,-999,-999
"3507",3507,"Rodentia","Sciuridae","Petinomys","fuscocapillus","Petinomys fuscocapillus",-999,794.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1297;2655",-999,-999,-999,-999,49209.63,10.69,6.31,8.5,81.51,76.02,78.77,100,649.43,103,0.04,156.65,259.04,1372.4,1598.24
"3508",3508,"Rodentia","Sciuridae","Petinomys","genibarbis","Petinomys genibarbis",1,108.81,-999,177.99,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,1.07,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,2,-999,-999,-999,"1971;2152;2655;2844",-999,-999,-999,-999,490763.81,7.03,-4.67,1.18,118.26,95.18,106.72,2,85.18,4,0.16,238.5,246.86,1687.19,1760.81
"3509",3509,"Rodentia","Sciuridae","Petinomys","hageni","Petinomys hageni",1,-999,-999,248.99,-999,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,2,-999,-999,-999,"511;2152",432.14,-999,-999,-999,67222.49,4.03,-1.1,1.46,111,98.07,104.54,13,102.46,13,0.09,239.54,257.55,1596.85,1682.3
